"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Endothelial","Pericyte","COL6A2","ITGA1_ITGB1",0.00892381261839503,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL6A2","ITGA1_ITGB1",0.0668289338383441,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","Pericyte","COL6A2","ITGA1_ITGB1",0.00965314047463039,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL6A2","ITGA1_ITGB1",0.0621120729815896,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL6A3","ITGA1_ITGB1",0.0454266987072016,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL6A3","ITGA1_ITGB1",0.0107112518429673,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","FN1","ITGA5_ITGB1",0.00670378321737996,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","Endothelial","FN1","ITGA5_ITGB1",0.0334788061436745,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Endothelial","FN1","ITGA5_ITGB1",0.0245836497823738,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","Endothelial","FN1","ITGA5_ITGB1",0.00275504151118327,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","Endothelial","FN1","ITGA5_ITGB1",0.00433475101045301,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","Endothelial","FN1","ITGA5_ITGB1",0.00344927150894134,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Osteoclast","FN1","ITGA5_ITGB1",0.00334241328919808,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","FN1","ITGA5_ITGB1",0.0169207688946228,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","FN1","ITGA5_ITGB1",0.0123687031008782,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","Osteoclast","FN1","ITGA5_ITGB1",0.0013708928444601,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","Osteoclast","FN1","ITGA5_ITGB1",0.00215866519391525,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","Osteoclast","FN1","ITGA5_ITGB1",0.001716938203995,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Pericyte","LAMA4","ITGA1_ITGB1",0.010937669974088,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","LAMA4","ITGA1_ITGB1",0.00776714718213349,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","LAMA4","ITGA1_ITGB1",0.0103324364914489,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","LAMB2","ITGA1_ITGB1",0.00766410198227251,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","LAMC1","ITGA1_ITGB1",0.0079143529958863,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMA4","ITGA6_ITGB1",0.0060871052268097,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","Endothelial","LAMA4","ITGA6_ITGB1",0.00431648840179874,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Endothelial","LAMA4","ITGA6_ITGB1",0.00574871659529203,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Endothelial","LAMB2","ITGA6_ITGB1",0.00425902590593619,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Endothelial","LAMC1","ITGA6_ITGB1",0.00439858597963556,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL1A2","ITGA10_ITGB1",0.0669799899298194,0,"COL1A2_ITGA10_ITGB1","COL1A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL1A2","ITGA10_ITGB1",0.0482985386433673,0,"COL1A2_ITGA10_ITGB1","COL1A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","COL4A1","ITGA10_ITGB1",0.0319527311262734,0,"COL4A1_ITGA10_ITGB1","COL4A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL4A1","ITGA10_ITGB1",0.00705993335385206,0,"COL4A1_ITGA10_ITGB1","COL4A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL4A1","ITGA10_ITGB1",0.0460215500166773,0,"COL4A1_ITGA10_ITGB1","COL4A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","COL4A2","ITGA10_ITGB1",0.0283752327487322,0,"COL4A2_ITGA10_ITGB1","COL4A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL4A2","ITGA10_ITGB1",0.00710480297638482,0,"COL4A2_ITGA10_ITGB1","COL4A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL4A2","ITGA10_ITGB1",0.0365786612118851,0,"COL4A2_ITGA10_ITGB1","COL4A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL6A1","ITGA10_ITGB1",0.0429196638257129,0,"COL6A1_ITGA10_ITGB1","COL6A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","MSC","COL6A1","ITGA10_ITGB1",0.00590465718316377,0,"COL6A1_ITGA10_ITGB1","COL6A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL6A1","ITGA10_ITGB1",0.0320170408591389,0,"COL6A1_ITGA10_ITGB1","COL6A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","COL6A2","ITGA10_ITGB1",0.0069723821316406,0,"COL6A2_ITGA10_ITGB1","COL6A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL6A2","ITGA10_ITGB1",0.0528907585195362,0,"COL6A2_ITGA10_ITGB1","COL6A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","MSC","COL6A2","ITGA10_ITGB1",0.00754343684395569,0,"COL6A2_ITGA10_ITGB1","COL6A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL6A2","ITGA10_ITGB1",0.0491059010037629,0,"COL6A2_ITGA10_ITGB1","COL6A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL6A3","ITGA10_ITGB1",0.0357811237175923,0,"COL6A3_ITGA10_ITGB1","COL6A3 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL6A3","ITGA10_ITGB1",0.008372251866516,0,"COL6A3_ITGA10_ITGB1","COL6A3 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Osteoclast","FN1","ITGAV_ITGB1",0.00779476297517904,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","FN1","ITGAV_ITGB1",0.0387571575188554,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","FN1","ITGAV_ITGB1",0.0285009239448933,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","Osteoclast","FN1","ITGAV_ITGB1",0.0032054732735568,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","Osteoclast","FN1","ITGAV_ITGB1",0.00504214938153309,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","Osteoclast","FN1","ITGAV_ITGB1",0.00401274874594872,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","FN1","CD44",0.00591778929678226,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","FN1","CD44",0.0296472381937336,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","FN1","CD44",0.021747204690772,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","MSC","FN1","CD44",0.00243088999114522,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","MSC","FN1","CD44",0.0038254476722403,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","MSC","FN1","CD44",0.00304368786622402,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Osteoclast","FN1","CD44",0.01387374611389,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","FN1","CD44",0.0673441738308406,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","FN1","CD44",0.0499158469578721,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","Osteoclast","FN1","CD44",0.00572601412600349,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","Osteoclast","FN1","CD44",0.00899388196330399,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","Osteoclast","FN1","CD44",0.00716350787342135,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Pericyte","FN1","CD44",0.0051990912196119,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","FN1","CD44",0.0261223980015896,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","FN1","CD44",0.0191430911894221,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","Pericyte","FN1","CD44",0.00213475616817029,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","Pericyte","FN1","CD44",0.00335999943374949,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","Pericyte","FN1","CD44",0.00267310233721062,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","T_NK","FN1","CD44",0.0195089507758249,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","FN1","CD44",0.0926571816313833,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","FN1","CD44",0.0691637772461551,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","T_NK","FN1","CD44",0.00807890539810707,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","T_NK","FN1","CD44",0.0126724665704629,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","T_NK","FN1","CD44",0.0101010825067794,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_CLEC_LAM","FN1","CD44",0.0203409099021585,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","FN1","CD44",0.0963021640095045,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","FN1","CD44",0.071957861540871,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","TAM_CLEC_LAM","FN1","CD44",0.00842761993199073,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","TAM_CLEC_LAM","FN1","CD44",0.0132168137786129,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","TAM_CLEC_LAM","FN1","CD44",0.0105361543253868,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_other","FN1","CD44",0.0211808958509358,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","FN1","CD44",0.0999589334583667,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","FN1","CD44",0.0747667125640537,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","TAM_other","FN1","CD44",0.00878005099802616,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","TAM_other","FN1","CD44",0.0137667415130954,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","TAM_other","FN1","CD44",0.0109757852721711,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TIM","FN1","CD44",0.0250798167818285,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","FN1","CD44",0.116631202515596,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","FN1","CD44",0.0876463179284984,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","TIM","FN1","CD44",0.0104205604749539,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","TIM","FN1","CD44",0.0163236455673002,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","TIM","FN1","CD44",0.0130211675197537,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL1A2","CD44",0.0396200185940779,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL1A2","CD44",0.0283377928848438,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","COL1A2","CD44",0.0888365887323043,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","COL1A2","CD44",0.0644803866760447,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL1A2","CD44",0.0349521963069643,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL1A2","CD44",0.0249646308530734,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","COL1A2","CD44",0.12117844131278,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","COL1A2","CD44",0.0888194789694873,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","COL1A2","CD44",0.125789857370595,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","COL1A2","CD44",0.0923288545956645,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","COL1A2","CD44",0.13040475412642,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","COL1A2","CD44",0.0958507526528344,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","COL1A2","CD44",0.151301464294837,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","COL1A2","CD44",0.111923021238506,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","COL4A1","CD44",0.0186152209380719,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL4A1","CD44",0.00406934137287115,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL4A1","CD44",0.0269751619167469,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Osteoclast","COL4A1","CD44",0.0429050041403718,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","COL4A1","CD44",0.00956412863675144,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","COL4A1","CD44",0.0614898100676697,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Pericyte","COL4A1","CD44",0.0163798663886784,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL4A1","CD44",0.00357432467915366,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL4A1","CD44",0.0237602330637681,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","T_NK","COL4A1","CD44",0.0596191444924698,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","COL4A1","CD44",0.0134727787813961,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","COL4A1","CD44",0.0848023904226021,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_CLEC_LAM","COL4A1","CD44",0.0620533485485468,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","COL4A1","CD44",0.0140510142507994,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","COL4A1","CD44",0.0881684037878609,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_other","COL4A1","CD44",0.0645024517369065,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","COL4A1","CD44",0.014635136776117,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","COL4A1","CD44",0.0915476073895504,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TIM","COL4A1","CD44",0.0757586736824771,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","COL4A1","CD44",0.0173504908535178,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","COL4A1","CD44",0.106983701770578,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","COL4A2","CD44",0.0165055584114249,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL4A2","CD44",0.00409528258818003,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL4A2","CD44",0.0213528157207936,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Osteoclast","COL4A2","CD44",0.0381495897615356,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","COL4A2","CD44",0.00962475947714687,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","COL4A2","CD44",0.0490362219116131,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Pericyte","COL4A2","CD44",0.0145197884288811,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL4A2","CD44",0.0035971216622934,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL4A2","CD44",0.018795020880441,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","T_NK","COL4A2","CD44",0.0531140094790039,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","COL4A2","CD44",0.01355784893271,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","COL4A2","CD44",0.0679692278253841,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_CLEC_LAM","COL4A2","CD44",0.0552982321949279,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","COL4A2","CD44",0.0141396831801859,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","COL4A2","CD44",0.0707187208921023,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_other","COL4A2","CD44",0.057497069845804,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","COL4A2","CD44",0.014727436750324,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","COL4A2","CD44",0.0734830324015642,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TIM","COL4A2","CD44",0.0676191575517759,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","COL4A2","CD44",0.0174596124174702,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","COL4A2","CD44",0.0861620988512475,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL6A1","CD44",0.0251232086819644,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","MSC","COL6A1","CD44",0.00340176430015394,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL6A1","CD44",0.0186532041522766,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","COL6A1","CD44",0.0574080912539336,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","Osteoclast","COL6A1","CD44",0.00800237251439671,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","COL6A1","CD44",0.042990378067937,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL6A1","CD44",0.0221239790790305,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
