TF,fdr,nes,es,tag %,gene %,lead_genes
CREB3 human tf ARCHS4 coexpression,0.4172653911519621,-1.490503619282097,-0.6247947092626298,6/22,8.06%,PPIC;SELM;PRKCDBP;CYCS;COPG1;TNFRSF12A
HOXC13 human tf ARCHS4 coexpression,0.41931653313372697,-1.4964455531413543,-0.5767269314249247,13/41,16.78%,TACSTD2;CRABP2;KRT18;RNF40;SULF2;TNFRSF12A;FOXM1;GPRC5A;ADAM15;KRT8;CDK16;INTS1;ITPR3
TEF human tf ARCHS4 coexpression,0.4203205003806595,-1.4920013068357805,-0.5828549856985021,4/31,7.36%,AK5;PRKCZ;PTGDS;CAMTA2
DSP human tf ARCHS4 coexpression,0.42187651610712207,-1.493494745480215,-0.716540107838139,1/17,0.50%,TACSTD2
HNF4A human tf ARCHS4 coexpression,0.4282363772620274,1.3043679212400239,0.5922601135149916,6/16,5.04%,A2M;SEPP1;C3;TMEM176B;C2;FCGBP
MKX human tf ARCHS4 coexpression,0.43025493082409966,-1.457434223932264,-0.5534602625298684,14/54,9.97%,CTSK;IGFBP6;COL6A2;COL6A1;EXT1;SPARC;LMNA;FSTL1;CTGF;THBS2;COL6A3;RCN3;PCOLCE;CAV1
PRRX2 human tf ARCHS4 coexpression,0.43081664824486654,-1.480773571271452,-0.5584857022570545,19/65,10.53%,CTSK;IGFBP6;COL6A2;COL6A1;EXT1;SELM;SPARC;PRKCDBP;MMP14;LMNA;FSTL1;CTGF;TNFRSF12A;THBS2;COL6A3;RCN3;PCOLCE;CAV1;BGN
ZNF750 human tf ARCHS4 coexpression,0.4324484041346835,-1.454744437343881,-0.6920819662107633,2/18,1.96%,TACSTD2;CSTB
OSR2 human tf ARCHS4 coexpression,0.4332268988698901,-1.4582418267367914,-0.5555814035324724,7/54,1.41%,CTSK;PPIC;IGFBP6;COL6A2;COL6A1;EXT1;SELM
ARNTL2 human tf ARCHS4 coexpression,0.4347938379698862,-1.4812545708275775,-0.5886956408240871,10/39,9.97%,TACSTD2;DUSP4;EXT1;CSTB;CALR;PPFIBP1;SERPINE1;TNFRSF12A;FOXM1;CAV1
TBX2 human tf ARCHS4 coexpression,0.4353964628319373,-1.4699499211178808,-0.5503853636914112,16/48,16.73%,COL6A2;COL6A1;KRT18;COL18A1;SULF2;CPT1A;SLC9A3R2;COL6A3;PCOLCE;NDST1;SERPINH1;KIFC2;KRT8;EME2;COL5A2;INTS1
GRHL1 human tf ARCHS4 coexpression,0.43774040016520127,-1.4617635424915367,-0.6238714695176331,1/16,0.50%,TACSTD2
PAX9 human tf ARCHS4 coexpression,0.43805264780082415,-1.4493963910604821,-0.6091020308420549,3/24,5.39%,TACSTD2;CSTB;SLC25A29
CBX2 human tf ARCHS4 coexpression,0.43827776295361925,-1.458314774114755,-0.6359882075611104,7/19,13.35%,DBN1;MARCKSL1;FOXM1;LLGL1;ARID3B;TUBA1B;LMNB1
POU3F1 human tf ARCHS4 coexpression,0.439504819199172,-1.466622936046594,-0.6511118426922687,8/15,13.25%,KIAA0101;MYO10;MARCKSL1;STMN1;HIST1H4C;NMB;CKS2;ZNF48
HOXD10 human tf ARCHS4 coexpression,0.439760131035102,-1.4815995311728984,-0.6602599213805169,4/26,9.37%,CKB;MKI67;RNF40;FOXM1
HMX1 human tf ARCHS4 coexpression,0.44083774592701436,-1.4500962933114878,-0.6289521589963947,1/31,0.20%,CKB
NR2F2 human tf ARCHS4 coexpression,0.4411533062319012,-1.4622484492539007,-0.5772096978391658,13/39,10.53%,COL6A1;EXT1;RAB13;MAP4K4;MARCKSL1;APCDD1;FSTL1;COPG1;SLC9A3R2;MIB2;PCOLCE;ECE1;BGN
YEATS2 human tf ARCHS4 coexpression,0.44116108717092584,-1.470213790003354,-0.6563196916434167,11/27,16.78%,DBN1;CALR;MAP4K4;MKI67;RNF169;LLGL1;FSCN1;KDM3B;LMNB1;INTS1;ITPR3
ZNF488 human tf ARCHS4 coexpression,0.4412137886236712,-1.4718363485642871,-0.613673071142088,5/25,11.34%,AK5;PRKCZ;PTGDS;LLGL1;RAB11FIP4
PHOX2B human tf ARCHS4 coexpression,0.4428965048816558,-1.443669811623468,-0.6936003044037697,9/15,23.78%,DBN1;MARCKSL1;STMN1;KREMEN1;PRMT8;SSBP3;LRRC8B;BASP1;HIST2H2AC
POU6F1 human tf ARCHS4 coexpression,0.44364103987599707,-1.4583735162879838,-0.621270220189945,3/19,6.25%,AK5;PRKCZ;PTGDS
SNAI2 human tf ARCHS4 coexpression,0.4439779378912261,-1.4451455528282735,-0.5371901607778395,20/59,14.71%,PPIC;COL6A2;COL6A1;EXT1;SPARC;MMP14;LMNA;FSTL1;CTGF;THBS2;COL6A3;RCN3;PCOLCE;CAV1;BGN;NDST1;SERPINH1;COL1A2;CTHRC1;BMP1
FOXC2 human tf ARCHS4 coexpression,0.4440312162124699,-1.4749459437917731,-0.5134479811931978,26/72,14.71%,COL6A2;COL6A1;EXT1;SELM;SPARC;MMP14;HSPG2;LMNA;FSTL1;SERPINE1;CTGF;TNFRSF12A;THBS2;COL6A3;LIF;RCN3;PCOLCE;CAV1;ECE1;BGN;NDST1;TPM2;SERPINH1;COL1A2;CTHRC1;BMP1
KRTAP5-1 human tf ARCHS4 coexpression,0.4441426845567876,-1.472630493660679,-0.6065455823445274,2/31,1.66%,S100A3;COL27A1
NKX2-4 human tf ARCHS4 coexpression,0.4450655448882183,-1.4399014635542573,-0.5729881796840148,4/35,9.37%,CKB;PMAIP1;RNF40;FOXM1
ZHX1 human tf ARCHS4 coexpression,0.4469238523405999,-1.4379441972774656,-0.648210218912642,1/17,0.60%,CPNE3
RAPGEF4 human tf ARCHS4 coexpression,0.4469579549981104,-1.4622735209963602,-0.6384166174973901,3/18,6.25%,AK5;PRKCZ;PTGDS
SOX12 human tf ARCHS4 coexpression,0.44863208545772093,-1.4404950731791095,-0.6028237479252649,7/24,14.31%,DBN1;MAP4K4;MARCKSL1;LLGL1;FSCN1;ZNF48;FAM222B
GATA3 human tf ARCHS4 coexpression,0.4556270055493809,-1.418780027515458,-0.5609443824867086,11/40,16.98%,TACSTD2;CRABP2;KRT18;SULF2;CPT1A;SLC9A3R2;ADAM15;KIFC2;EME2;INTS1;GIGYF1
PLXNB3 human tf ARCHS4 coexpression,0.45819356269579437,-1.4316998178663187,-0.5575700622524945,7/39,13.55%,AK5;S100B;PTGDS;CAMTA2;LLGL1;NDST1;KIFC2
HES3 human tf ARCHS4 coexpression,0.4592349117019212,-1.4297538164303991,-0.665927886793298,6/15,13.50%,DBN1;COL18A1;LLGL1;ARID3B;LMNB1;SERPINH1
SPIB human tf ARCHS4 coexpression,0.4597720285577129,-1.4235763711892204,-0.5718024271867476,9/28,11.89%,DNASE1L3;PTPRCAP;PNOC;HLA-DQA1;ATP2A3;SNX29P2;SYTL1;P2RX5;CCDC88B
ZNF385B human tf ARCHS4 coexpression,0.4601274965643157,-1.4190812489529956,-0.6089214434914796,5/20,13.30%,AK5;PRKCZ;SPON2;RAB11FIP4;IQSEC1
MST1R human tf ARCHS4 coexpression,0.46056739053771784,-1.4273116770966354,-0.5888205933035014,2/30,2.12%,TACSTD2;ADAMDEC1
LARP6 human tf ARCHS4 coexpression,0.46336810105613585,-1.4195132677193387,-0.5545177326099762,9/37,9.62%,AK5;COL6A2;COL6A1;EXT1;FSTL1;PTGDS;THBS2;COL6A3;PCOLCE
RGS11 human tf ARCHS4 coexpression,0.4641979367523979,-1.4238926024150957,-0.6262341042707689,3/21,6.25%,AK5;PRKCZ;PTGDS
GLIS1 human tf ARCHS4 coexpression,0.4645501305873601,-1.4210975114470745,-0.4994686644373082,24/62,16.47%,COL6A2;COL6A1;EXT1;SELM;SPARC;MMP14;LMNA;FSTL1;CTGF;THBS2;COL6A3;RCN3;PCOLCE;CAV1;BGN;NDST1;TPM2;SERPINH1;COL1A2;CTHRC1;BMP1;NNMT;COL5A2;FAM129B
NEUROG2 human tf ARCHS4 coexpression,0.46594697311764943,-1.4119383072259155,-0.6375862313370064,8/22,15.67%,DBN1;MAP4K4;MARCKSL1;SOX4;PCOLCE;PRMT8;RELL1;MIB1
ZNF821 human tf ARCHS4 coexpression,0.46875715711830596,-1.3936165511190737,-0.6196820406213118,4/17,5.04%,DBN1;FXYD6;MARCKSL1;STMN1
HNF1B human tf ARCHS4 coexpression,0.4688569765185329,-1.4127172880174435,-0.6554725587321582,3/23,2.62%,DNASE1L3;MYO10;SPP1
RPA4 human tf ARCHS4 coexpression,0.469097099348181,-1.4090951715456699,-0.5859413871375759,12/29,15.31%,CTSK;PPFIBP1;ELANE;PRSS57;MPO;PRTN3;ANKRD28;SFRP4;ITGA10;CTHRC1;FAM184B;MS4A3
IRF6 human tf ARCHS4 coexpression,0.4702353439302789,-1.3947958092360575,-0.6156801226001327,1/24,0.50%,TACSTD2
MLX human tf ARCHS4 coexpression,0.4708043946965961,-1.3961558455278151,-0.6030367464213321,7/24,7.96%,MATK;PPIC;ANPEP;TXN;PXN;MAPK13;ACSS2
CDC5L human tf ARCHS4 coexpression,0.47105371741223423,-1.406714737139498,-0.6105751494921785,6/25,9.52%,HIST1H1C;MYO10;HIST1H2BN;METTL12;HIST1H2BC;HIST1H2AE
ALX4 human tf ARCHS4 coexpression,0.47300385967182007,-1.3969304286363968,-0.574541111372797,13/29,18.24%,APCDD1;FSTL1;RNF40;FOXM1;PCOLCE;LLGL1;SERPINH1;COL1A2;CRYBB2;CDK16;COL5A2;INTS1;COL1A1
ID1 human tf ARCHS4 coexpression,0.4745014810936292,-1.4001337467796529,-0.5666677809699312,17/38,19.85%,PRKCDBP;CALR;KRT18;COL18A1;LMNA;TNFRSF12A;SLC9A3R2;FSCN1;ADAM15;NDST1;SERPINH1;CDK16;FAM129B;INTS1;ITPR3;SMTN;NELFB
ELF3 human tf ARCHS4 coexpression,0.4751328398621238,-1.4015739780548404,-0.6024631918368213,2/20,3.17%,TACSTD2;GOLM1
ZNF354B human tf ARCHS4 coexpression,0.4756531899573971,-1.3978381991000943,-0.5503638204322425,13/37,15.57%,HIST1H1C;HIST1H1D;HIST1H1B;HIST1H1E;HIST1H2BN;METTL12;HIST1H2BC;SULT1B1;RNF169;HIST1H2AE;RELL1;MDM4;EME2
ZHX3 human tf ARCHS4 coexpression,0.477178156115183,-1.4024809270398115,-0.5741070453631364,3/35,1.01%,AK5;COL6A2;COL6A1
ZNF623 human tf ARCHS4 coexpression,0.47758868793490616,-1.389053209080452,-0.6944747456049846,4/15,8.56%,CPNE3;MAP2K6;TSHZ2;SNX29P2
ZNF165 human tf ARCHS4 coexpression,0.4778004319674083,1.2858152720079485,0.5938332907781202,6/16,11.94%,ZNF331;EGR1;SLC7A8;MT1X;RIN2;TRIB1
ZNF274 human tf ARCHS4 coexpression,0.48045281081389446,1.283314413685651,0.5027416076353055,7/25,17.98%,HBEGF;PPP1R15A;PELI1;EIF2AK3;RND3;APBB3;KLHL15
MITF human tf ARCHS4 coexpression,0.48540256730910697,1.2782306952506381,0.57257803652462,9/22,8.11%,CTSB;CTSL;DAB2;CTSD;SGK1;GPNMB;PMP22;PHACTR1;FABP3
PARP12 human tf ARCHS4 coexpression,0.48951427620325655,1.2785045974661782,0.41465520897965435,39/95,18.94%,FCGR3A;SOCS3;CEBPB;NFKB1;IL1RN;SLC15A3;ICAM1;FCGR2B;IFI6;SIGLEC1;AQP9;IFI30;IFI44;PLEKHO2;HLA-DRB1;ISG15;PIM3;ARAP1;STAT1;ITGAX;IFI44L;EHD1;GBP1;IRF1;DPEP2;SPI1;CXCL10;DOK3;APOBEC3A;TNFSF10;IFIT2;TYMP;LY6E;PRKCD;NFAM1;HK3;RASAL3;BCL3;NADK
CREB3L1 human tf ARCHS4 coexpression,0.49013440920230333,-1.3834614814626327,-0.5113789278077228,24/64,14.71%,COL6A2;COL6A1;EXT1;SELM;SPARC;MMP14;LMNA;FSTL1;COPG1;CTGF;TNFRSF12A;THBS2;COL6A3;RCN3;PCOLCE;ECE1;BGN;NDST1;TPM2;SERPINH1;COL1A2;CTHRC1;AEBP1;BMP1
TFDP2 human tf ARCHS4 coexpression,0.4909503831867657,-1.3812357262231965,-0.6048213197676806,9/16,25.34%,KIAA0101;MKI67;MDM4;LEF1;AVL9;ST3GAL2;GPM6A;ZNF414;CNKSR3
PITX1 human tf ARCHS4 coexpression,0.4949344917324735,-1.3754250908081593,-0.5766156363507161,3/39,2.52%,TACSTD2;CSTB;MYO10
CARHSP1 human tf ARCHS4 coexpression,0.4950482623039344,-1.3782379523389152,-0.5811230613651898,8/25,13.50%,DBN1;MARCKSL1;FOXM1;LLGL1;FSCN1;ARID3B;ZNF48;SERPINH1
GRHL2 human tf ARCHS4 coexpression,0.4954391454815965,-1.3708690123721725,-0.5871505748994333,7/26,14.51%,TACSTD2;KRT18;SULF2;CPT1A;ADAM15;CMTM4;KRT8
ZNF771 human tf ARCHS4 coexpression,0.49802957467593345,-1.3731273314773411,-0.6404641158130577,3/15,2.07%,IGFBP6;SELM;PRKCDBP
E2F2 human tf ARCHS4 coexpression,0.498195727965631,-1.3758472407338467,-0.5584150964262805,8/25,14.91%,HBB;KIAA0101;MKI67;ASPM;FOXM1;TUBA1B;LMNB1;LEF1
THRA human tf ARCHS4 coexpression,0.4996024996453074,-1.3709451732868896,-0.5498924838700898,4/34,7.36%,AK5;PRKCZ;PTGDS;CAMTA2
TBX10 human tf ARCHS4 coexpression,0.5016782816774443,-1.362744306468466,-0.6117400895043389,4/21,2.12%,CA2;LGALS2;ANPEP;ADAMDEC1
ZBTB7C human tf ARCHS4 coexpression,0.5022011410197549,-1.364307494993507,-0.5483965880056066,2/22,3.17%,TACSTD2;GOLM1
BNC2 human tf ARCHS4 coexpression,0.5040470615557386,-1.3651455722494379,-0.5226848884145758,13/40,12.09%,CTSK;PPIC;SPARC;PPFIBP1;FSTL1;PDLIM5;THBS2;COL6A3;PCOLCE;CAV1;BGN;FBXO32;SFRP4
ZMAT3 human tf ARCHS4 coexpression,0.5056825198512301,-1.3663095373730565,-0.5157382732459396,13/49,10.18%,AK5;COL6A2;COL6A1;EXT1;SPARC;MAP4K4;GBE1;FSTL1;CTGF;THBS2;COL6A3;PCOLCE;ECE1
PAX1 human tf ARCHS4 coexpression,0.5062585852523754,1.2692231103667624,0.5394867672398211,9/29,16.42%,MAFB;SGK1;LGMN;SLC7A8;RCAN1;OTUD1;ATP1B1;NR4A3;CD9
RAPGEF5 human tf ARCHS4 coexpression,0.5097981912216338,-1.3568394456333162,-0.5459000221952333,3/26,6.25%,AK5;PRKCZ;PTGDS
SOX21 human tf ARCHS4 coexpression,0.5102610130021347,-1.3582379969254188,-0.6324280236016016,7/16,12.29%,KIAA0101;MARCKSL1;MAP2K6;TOP2A;HIST1H4C;LLGL1;CKS2
WNT8B human tf ARCHS4 coexpression,0.5203690642065271,1.2629094593098396,0.5742630069504185,8/16,28.72%,PLTP;WLS;ID3;WNT5B;SEC31B;GMEB2;CHST7;KLHL9
TFEB human tf ARCHS4 coexpression,0.520704629826694,1.2610069467521134,0.4231381634918808,32/85,23.63%,FCGR3A;C5AR1;SLC15A3;FCGR2B;CSF3R;AQP9;PLEKHO2;HLA-DRB1;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;UBALD2;TYMP;SIRPB1;PRKCD;NFAM1;HK3;RASAL3;BCL3;NADK;ATG16L2;SIGLEC14;DENND4B;MAP3K3;YPEL3;LILRA6;FGD2;UNC13D;ZNF865
ZHX2 human tf ARCHS4 coexpression,0.5293105865240214,1.2524513308137273,0.45355437020096456,12/63,13.85%,SOD2;SOCS3;CEBPB;CCL20;NFKB1;ICAM1;FCGR2B;KLF2;PIM3;ARAP1;EHD1;TPCN1
ZXDC human tf ARCHS4 coexpression,0.5310562433006158,1.2538137563214546,0.4760048296627385,9/37,13.50%,FCGR3A;PLTP;ALOX5AP;DUSP2;KLF2;EIF4A3;COLGALT1;PET100;GIMAP6
IRF7 human tf ARCHS4 coexpression,0.5348442751892803,1.254252981058924,0.4044435724789734,45/105,20.71%,FCGR3A;SOCS3;CEBPB;IFITM3;NFKB1;IL1RN;SLC15A3;ICAM1;IFI6;SIGLEC1;AQP9;IFI44;PLEKHO2;HLA-DRB1;ISG15;PIM3;ARAP1;STAT1;ITGAX;IFI44L;EHD1;GBP1;IRF1;SPI1;CXCL10;DOK3;HCAR2;UBALD2;APOBEC3A;TNFSF10;IFIT2;TYMP;LY6E;FFAR3;PRKCD;NFAM1;HK3;RASAL3;BCL3;NADK;ATG16L2;SIGLEC14;LILRA3;IFIT1;CLEC4D
ZNF710 human tf ARCHS4 coexpression,0.5464512243581899,1.2455705548693417,0.43606860303488787,44/95,30.33%,CD14;C5AR1;CEBPB;SLC15A3;FCGR2B;AQP9;ITGAM;PLEKHO2;METRNL;TOM1;ITGAX;EHD1;SPI1;DOK3;PNPLA6;TYMP;PRKCD;TFE3;NFAM1;HK3;BCL3;NADK;ZSWIM8;ATG16L2;SIGLEC14;DENND4B;MAP3K3;YPEL3;LILRA6;DCAF15;ZNF865;INPPL1;TLR8;FURIN;FOXO4;NLRC4;ENGASE;MINK1;PIK3CD;CCR1;GAK;TMEM127;AP5Z1;MEF2D
ZNF317 human tf ARCHS4 coexpression,0.5488319242211936,-1.3410842060642059,-0.5763548631537591,1/28,0.10%,CLEC9A
FOXN2 human tf ARCHS4 coexpression,0.5523568141908263,1.2402011408161429,0.5399041979018604,9/20,28.31%,RASGEF1B;RND3;CREB5;EAF1;CLEC12A;ARF6;RP2;TLR8;NLRC4
SNAI3 human tf ARCHS4 coexpression,0.5544487219306994,1.2412210711822937,0.4442985706030899,35/89,23.63%,CD14;FCGR3A;C5AR1;TREM2;STAB1;CEBPB;SLC15A3;CSF3R;AQP9;IFI30;ITGAM;KLF2;PLEKHO2;ARAP1;TOM1;ITGAX;DPEP2;DOK3;FPR2;PNPLA6;TYMP;SIRPB1;PRKCD;NFAM1;HK3;RASAL3;NADK;ATG16L2;SIGLEC14;DENND4B;MAP3K3;YPEL3;LILRA6;UNC13D;ZNF865
DLX6 human tf ARCHS4 coexpression,0.5550069787577065,-1.3335563359561966,-0.6177642978171313,5/15,11.79%,FXYD6;PRKCZ;STMN1;SOX4;PIK3R3
FBN1 human tf ARCHS4 coexpression,0.5551366467349117,-1.3365608680118761,-0.49032002439138156,26/59,19.35%,COL6A2;COL6A1;EXT1;SPARC;MMP14;LMNA;CTGF;THBS2;COL6A3;RCN3;PCOLCE;CAV1;BGN;NDST1;TPM2;SERPINH1;COL1A2;CTHRC1;AEBP1;BMP1;COL5A2;FAM129B;C1R;COL1A1;VCL;SMTN
ZNF496 human tf ARCHS4 coexpression,0.558631270713079,-1.333804266550039,-0.5694139672845633,15/29,24.94%,DBN1;SLC25A29;LLGL1;FSCN1;KDM3B;ARID3B;LMNB1;CDK16;INTS1;GIGYF1;PACS2;SSBP3;WDR6;HNRNPL;FAM160B2
NEUROD1 human tf ARCHS4 coexpression,0.5664739827444881,1.229292394759229,0.5017168071185747,6/27,13.35%,TMEM176B;RASGEF1B;EGR1;SLC7A8;RIN2;GCH1
HAND2 human tf ARCHS4 coexpression,0.5695781602060906,-1.3262275960458934,-0.5586102922597584,6/23,13.50%,DUSP4;DBN1;TGM2;PCOLCE;FSCN1;SERPINH1
ZBED3 human tf ARCHS4 coexpression,0.5704598411858968,1.229659872480782,0.5103417092116626,7/27,20.00%,APOE;CEBPA;NISCH;RUNX1;SREBF1;KLHL15;LMO2
RBM22 human tf ARCHS4 coexpression,0.5717286704027179,1.2313101676890401,0.49712322804052733,22/42,26.05%,SOCS3;NFKB1;CD83;PPP1R15A;PPIF;PIM3;EHD1;DPEP2;SPI1;SIRPB1;PRKCD;IKBKE;RASAL3;BCL3;MESDC1;ATG16L2;MFSD12;LYL1;UNC13D;PNP;PTGER2;GMEB2
HOXC11 human tf ARCHS4 coexpression,0.5845912428182466,-1.3196302111129155,-0.5557552726103143,9/38,9.97%,PPIC;CRABP2;TM4SF1;KRT18;LDHA;RNF40;SLC9A3R2;FOXM1;CAV1
TSC22D1 human tf ARCHS4 coexpression,0.5847996787038429,-1.318564906312234,-0.5725682773588416,4/16,9.42%,FXYD6;PRKCZ;STMN1;CNN3
SIM1 human tf ARCHS4 coexpression,0.5855489918928547,-1.3166596978083533,-0.596422027890012,2/16,2.17%,CPNE3;TSPAN2
ZNF24 human tf ARCHS4 coexpression,0.598490271758271,-1.3110356758217827,-0.6207936685992255,4/20,12.90%,CPNE3;TSPYL2;RNF169;KDM3B
STAT5A human tf ARCHS4 coexpression,0.5988415959149077,1.216436130136295,0.4256406094960269,23/77,20.76%,SAMSN1;SOCS3;NFKB1;IL1RN;SLC15A3;ICAM1;FCGR2B;SIGLEC1;TNF;PLEKHO2;HLA-DRB1;PIM3;ARAP1;EHD1;IRF1;SPI1;DOK3;TYMP;PRKCD;RASAL3;BCL3;LMO2;DENND4B
GLI1 human tf ARCHS4 coexpression,0.5989145753157352,1.2148538670836775,0.4315139669697894,15/61,19.70%,FCGR3A;PLTP;ALOX5AP;TREM1;CSF3R;AQP9;KLF2;ARAP1;GIMAP6;FPR2;TFE3;NFAM1;CR1;NADK;ATG16L2
PLEKHA4 human tf ARCHS4 coexpression,0.6008362201733343,-1.300809385243734,-0.4774361635964295,9/55,3.53%,IGFBP6;COL6A2;COL6A1;S100B;SPARC;RAB13;PRKCDBP;MMP14;COL18A1
TLX2 human tf ARCHS4 coexpression,0.6024570672628825,-1.2986609463598064,-0.5429766059365225,7/24,13.35%,DBN1;TBKBP1;MARCKSL1;FSCN1;PIK3R3;KREMEN1;LMNB1
TRIM23 human tf ARCHS4 coexpression,0.6040552451623672,-1.296665634742519,-0.6002876827053036,1/17,0.55%,AK5
PTF1A human tf ARCHS4 coexpression,0.6041783456697427,1.2100521515648162,0.5326210161683165,5/15,19.19%,MTRNR2L1;AAK1;ARHGEF40;SPATA13;CLMN
HOXD1 human tf ARCHS4 coexpression,0.6041906933547726,-1.3012733569382795,-0.5906012868347917,3/15,1.66%,PPIC;CRABP2;COL27A1
MEIS3 human tf ARCHS4 coexpression,0.6047021794842524,-1.3073421206411706,-0.549199385083116,5/21,13.25%,DBN1;MARCKSL1;LLGL1;FSCN1;ZNF48
FOXI1 human tf ARCHS4 coexpression,0.6050762145959537,-1.302360839512682,-0.5090011406061644,10/40,14.51%,TACSTD2;CRABP2;KRT18;SLC25A29;SULF2;SLC9A3R2;CRIP1;ADAM15;KIFC2;KRT8
DLX5 human tf ARCHS4 coexpression,0.6086156720300824,-1.302757321552258,-0.5902080131392322,4/18,6.55%,DBN1;FXYD6;STMN1;SOX4
CREB5 human tf ARCHS4 coexpression,0.6094320704146969,1.2100600453385464,0.40235487191151154,34/101,22.57%,FCGR3A;C5AR1;RGS2;TREM1;CSF3R;AQP9;PELI1;ENTPD1;ARAP1;ITGAX;S100A12;DENND5A;DPEP2;SPI1;KCNE3;DOK3;HCAR2;FPR2;APOBEC3A;CDA;RASSF3;SIRPB1;NFAM1;HK3;CR1;SOS2;NADK;ATG16L2;SIGLEC14;CLEC12A;CLEC4D;MAP3K3;YPEL3;LILRA6
FBXO41 human tf ARCHS4 coexpression,0.6097592501568784,-1.3040598092475106,-0.5168360240339063,7/34,13.55%,AK5;PRKCZ;PTGDS;CAMTA2;RAB11FIP4;IQSEC1;KIFC2
GTF3A human tf ARCHS4 coexpression,0.6100858857839015,-1.2935122529907563,-0.570777628974094,8/20,17.33%,SPINK2;PTPRCAP;SELL;PRSS57;LCK;RGL4;MIF;P2RY8
RGS7 human tf ARCHS4 coexpression,0.6136113355965005,-1.2896887277419034,-0.5901167473020958,2/17,3.32%,AK5;PRKCZ
TCF12 human tf ARCHS4 coexpression,0.6148268166518331,-1.2906168062257624,-0.6112883448268006,6/20,6.55%,CKB;FXYD6;MARCKSL1;STMN1;ASPM;SOX4
NHLH1 human tf ARCHS4 coexpression,0.6225283534721864,-1.285748047458918,-0.5469121438339037,11/16,25.04%,MAP4K4;MARCKSL1;FSCN1;ARID3B;ZNF48;FAM89B;SSBP3;GPM6A;BASP1;KDM4B;THBS3
PGR human tf ARCHS4 coexpression,0.622597550514559,1.1998830444503872,0.5127608849845153,7/24,14.56%,TMEM176B;SLC7A8;THBS1;RIN2;LYVE1;GCH1;FAM198B
ID3 human tf ARCHS4 coexpression,0.6238384160892894,-1.283862935158075,-0.546898459163215,9/24,9.62%,PPIC;SPARC;RAB13;FSTL1;CTGF;TNFRSF12A;HSPE1;CNN3;PCOLCE
RC3H2 human tf ARCHS4 coexpression,0.6248498897829485,1.2005972249319885,0.5210752047697376,2/18,4.13%,PLTP;ALOX5AP
SLC22A4 human tf ARCHS4 coexpression,0.6263154503019684,1.1939493119480271,0.43088891867689655,19/51,24.58%,C5AR1;TREM1;AQP9;DNAAF1;ARAP1;SPI1;KCNE3;DOK3;HCAR2;FPR2;PRKCD;NFAM1;NADK;SIGLEC14;CLEC4D;DNAH1;LILRA6;TRPV4;CCDC151
ELF4 human tf ARCHS4 coexpression,0.6298481867000147,1.1944950919010968,0.41596882339573044,26/76,21.16%,FCGR3A;C5AR1;CEBPB;TREM1;AQP9;ITGAM;PLEKHO2;PIM3;ARAP1;ITGAX;EHD1;DPEP2;SPI1;DOK3;UBALD2;TYMP;PRKCD;TFE3;NFAM1;HK3;RASAL3;BCL3;NADK;ATG16L2;DENND4B;MAP3K3
HIST1H1B human tf ARCHS4 coexpression,0.6345107453847744,-1.271384422791679,-0.5245595572072256,12/29,13.65%,HIST1H2AC;HIST1H1C;MKI67;HIST1H1D;HIST1H1E;ASPM;HIST1H2BN;HIST1H2BC;RNF169;HIST1H2AE;LMNB1;RELL1
ZNF350 human tf ARCHS4 coexpression,0.634537543132598,1.1946164237025743,0.5826535520080797,4/18,9.37%,GPR34;RGS1;RBP7;OTUD1
NR5A2 human tf ARCHS4 coexpression,0.6371262866227222,-1.2760778303666058,-0.5688426998201287,1/16,0.25%,DNASE1L3
ZNF792 human tf ARCHS4 coexpression,0.6378507274709331,-1.278403343119237,-0.5572277103297729,7/28,11.03%,PTPRCAP;HIST1H2AC;IL7R;SELL;SDPR;ATP2A3;ANKRD28
ZNF365 human tf ARCHS4 coexpression,0.6378736002984013,-1.2717430770322349,-0.5677734102371854,3/20,6.25%,AK5;PRKCZ;PTGDS
IKZF3 human tf ARCHS4 coexpression,0.6388029563335782,-1.2730511428431663,-0.5153070751613107,15/45,13.40%,BIRC3;PTPRCAP;PSTPIP1;NLRC5;IL7R;CD3E;HLA-DQA1;CD247;ATP2A3;ZAP70;LCK;SYTL1;P2RX5;CCDC88B;KLRD1
NR1D1 human tf ARCHS4 coexpression,0.6391346278244687,-1.268630058800014,-0.4899268961629196,8/36,13.55%,AK5;PRKCZ;PTGDS;CAMTA2;KLK1;GGT7;IQSEC1;KIFC2
MET human tf ARCHS4 coexpression,0.6405962546089656,-1.276306357291735,-0.531926917276131,9/37,12.39%,EXT1;TM4SF1;CALR;LMNA;LDHA;TNFRSF12A;CAV1;GPRC5A;ADAM15
ZNF575 human tf ARCHS4 coexpression,0.6407995917043725,-1.2736170514375251,-0.5433376635719291,3/20,4.43%,LGALS2;CYCS;CD3E
NKX3-2 human tf ARCHS4 coexpression,0.6430495932738458,-1.2660923536716788,-0.5170749101340467,3/38,1.51%,CTSK;PPIC;SPARC
HMGA1 human tf ARCHS4 coexpression,0.6434086878234874,-1.2650019196356264,-0.5250286147878213,9/28,10.83%,DBN1;PRKCDBP;CALR;LMNA;LDHA;TNFRSF12A;SLC9A3R2;FOXM1;FSCN1
